scenario_index,status,delta3,discordance,a,b,pattern,rho,procedure,rejections,phat,mcse,ci_low,ci_high
1147,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1147,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1147,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.1,hoeffding_h3_0.025,1313,0.01313,0.000359966708182854,0.012433626462286662,0.013854820181184023
1147,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.1,hoeffding_h3_0.05,3030,0.0303,0.000542050827875025,0.02924624018504135,0.03138111792378321
1147,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.1,tango_0.025,90017,0.90017,0.0009479660916931575,0.8982953984611821,0.9020213549691994
1147,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.1,tango_0.05,93551,0.93551,0.000776730583278398,0.9339699638814846,0.9370247168025523
1148,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1148,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1148,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.2,hoeffding_h3_0.025,2480,0.0248,0.0004917820655534319,0.023844926229451613,0.025782769697191458
1148,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.2,hoeffding_h3_0.05,5019,0.05019,0.0006904416260626238,0.04884482093011519,0.051561343876978964
1148,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.2,tango_0.025,87313,0.87313,0.0010524922949836737,0.8710513272283553,0.8751870046423151
1148,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.2,tango_0.05,90738,0.90738,0.0009167417062619111,0.9055663840008172,0.9091699477281125
1149,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1149,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1149,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.4,hoeffding_h3_0.025,4680,0.0468,0.0006679053825206083,0.04549908953749126,0.04812727678364514
1149,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.4,hoeffding_h3_0.05,8162,0.08162,0.000865783896824144,0.07993024601141446,0.08333406659380994
1149,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.4,tango_0.025,82531,0.82531,0.0012007222988684768,0.8229422031050793,0.8276589131928916
1149,COMPLETE,0.05,0.15,0.5,0.5,time_interaction,0.4,tango_0.05,86155,0.86155,0.0010921611488237436,0.8593939176987333,0.8636850890761008
1150,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1150,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1150,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.0,hoeffding_h3_0.025,64,0.00064,7.997439590268876e-05,0.0004929117848014186,0.0008171932686183679
1150,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.0,hoeffding_h3_0.05,414,0.00414,0.00020304827997301526,0.0037514727386868435,0.004557705428229388
1150,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.0,tango_0.025,93007,0.93007,0.0008064725358001973,0.9284718334464397,0.9316431674915026
1150,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.0,tango_0.05,96524,0.96524,0.0005792386589308419,0.9640861356488848,0.9663667767637346
1151,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1151,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1151,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.05,hoeffding_h3_0.025,683,0.00683,0.0002604486724865381,0.006328875706923154,0.007360040633459795
1151,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.05,hoeffding_h3_0.05,1770,0.0177,0.00041697374018036194,0.01689175756261914,0.018536386435027887
1151,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.05,tango_0.025,91475,0.91475,0.0008830766529582811,0.9130021479647707,0.9164737522066387
1151,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.05,tango_0.05,94964,0.94964,0.0006915480489452628,0.9482664927340416,0.9509873525508895
1152,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1152,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1152,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.1,hoeffding_h3_0.025,1314,0.01314,0.0003601019355682499,0.012443361118068399,0.013865084842386733
1152,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.1,hoeffding_h3_0.05,3103,0.03103,0.0005483351083051312,0.029963901896729272,0.03212341175943345
1152,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.1,tango_0.025,90040,0.9004,0.0009469944033625542,0.8985272961425881,0.9022494438420066
1152,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.1,tango_0.05,93520,0.9352,0.0007784661842366692,0.9336565714538739,0.936718127496621
1153,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1153,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1153,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.2,hoeffding_h3_0.025,2456,0.02456,0.0004894569071940859,0.023609490505547975,0.025538220303777132
1153,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.2,hoeffding_h3_0.05,5021,0.05021,0.0006905719071899753,0.04886456500355497,0.05158159861617975
1153,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.2,tango_0.025,87158,0.87158,0.0010579617365481608,0.8694906528590136,0.8736477693788742
1153,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.2,tango_0.05,90541,0.90541,0.0009254335843268276,0.9035794065084737,0.9072170404865606
1154,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1154,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1154,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.4,hoeffding_h3_0.025,4865,0.04865,0.0006803174075385695,0.04732470871860641,0.05000154756683843
1154,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.4,hoeffding_h3_0.05,8273,0.08273,0.0008711242569232015,0.08102974697738577,0.08445450054710803
1154,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.4,tango_0.025,82629,0.82629,0.0011980602484850252,0.8239273919693788,0.8286336673231657
1154,COMPLETE,0.05,0.15,0.5,0.5,interaction_fault,0.4,tango_0.05,86113,0.86113,0.0010935498301403554,0.8589712082555402,0.8632678229884726
1155,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1155,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1155,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.0,hoeffding_h3_0.025,64,0.00064,7.997439590268876e-05,0.0004929117848014186,0.0008171932686183679
1155,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.0,hoeffding_h3_0.05,370,0.0037,0.0001919976562356947,0.003333148675668575,0.004096082532395868
1155,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.0,tango_0.025,93404,0.93404,0.0007849157814695792,0.9324839652128483,0.9355708020707649
1155,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.0,tango_0.05,96846,0.96846,0.0005526773778616238,0.9673580936685023,0.9695346236873613
1156,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1156,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1156,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.05,hoeffding_h3_0.025,675,0.00675,0.0002589292857133005,0.0062518563007656425,0.007277066883501875
1156,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.05,hoeffding_h3_0.05,1754,0.01754,0.0004151186384637529,0.016735398258287387,0.018372756082316505
1156,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.05,tango_0.025,91599,0.91599,0.0008772247140841395,0.9142535807674826,0.9177022467374746
1156,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.05,tango_0.05,95110,0.9511,0.0006819735332107841,0.9497452140890893,0.9524285444829335
1157,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1157,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1157,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.1,hoeffding_h3_0.025,1283,0.01283,0.00035588468778524314,0.012141636186429246,0.01354683100299514
1157,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.1,hoeffding_h3_0.05,3038,0.03038,0.0005427435453324158,0.02932488014626476,0.031462473087308075
1157,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.1,tango_0.025,90004,0.90004,0.0009485146198135273,0.8981643272050186,0.9018924338249762
1157,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.1,tango_0.05,93469,0.93469,0.0007813104626203337,0.9331410120463568,0.9362137169507617
1158,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1158,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1158,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.2,hoeffding_h3_0.025,2531,0.02531,0.0004966830367548302,0.02434530552900121,0.026302358817623446
1158,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.2,hoeffding_h3_0.05,5051,0.05051,0.0006925224898875126,0.04916073322830808,0.05188541258303063
1158,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.2,tango_0.025,87358,0.87358,0.0010508947787480913,0.8715044450797236,0.8756338605534106
1158,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.2,tango_0.05,90832,0.90832,0.0009125501498547901,0.9065145714820455,0.9101017052343252
1159,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1159,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1159,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.4,hoeffding_h3_0.025,4915,0.04915,0.000683624732583601,0.04781821197122858,0.05050801460207535
1159,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.4,hoeffding_h3_0.05,8369,0.08369,0.0008757053379990326,0.08198074044442925,0.08542345080614719
1159,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.4,tango_0.025,82326,0.82326,0.0012062461291129601,0.8208814365394076,0.825619798998704
1159,COMPLETE,0.05,0.15,0.5,1.0,fault_time,0.4,tango_0.05,85941,0.85941,0.0010992017644636492,0.8572401811237973,0.8615589503211517
1160,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1160,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1160,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.0,hoeffding_h3_0.025,59,0.00059,7.6788794755485e-05,0.0004491647300213356,0.0007609919160385235
1160,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.0,hoeffding_h3_0.05,391,0.00391,0.00019735024448933424,0.0035326495332702198,0.0043165557847486685
1160,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.0,tango_0.025,93253,0.93253,0.0007932074073027813,0.9309577591045614,0.934077097087124
1160,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.0,tango_0.05,96690,0.9669,0.0005657242261031431,0.965772571444077,0.9680002405635597
1161,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1161,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1161,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.05,hoeffding_h3_0.025,716,0.00716,0.0002666220996091659,0.006646765142814422,0.0077021233577979995
1161,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.05,hoeffding_h3_0.05,1776,0.01776,0.00041766712104258344,0.016950396775501433,0.01859774334723217
1161,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.05,tango_0.025,91466,0.91466,0.0008834992043007168,0.9129113224487269,0.9163845829961758
1161,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.05,tango_0.05,95050,0.9505,0.00068592820323996,0.9491374813145121,0.9518363129040981
1162,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1162,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1162,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.1,hoeffding_h3_0.025,1247,0.01247,0.0003509202060298039,0.011791377348756099,0.013177114643854466
1162,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.1,hoeffding_h3_0.05,2913,0.02913,0.0005318030001795778,0.02809635975986283,0.030191069759967302
1162,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.1,tango_0.025,90148,0.90148,0.0009424107894119212,0.8996162479593671,0.9033204288830027
1162,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.1,tango_0.05,93591,0.93591,0.0007744835175780049,0.9343743560622377,0.9374203010489711
1163,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1163,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1163,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.2,hoeffding_h3_0.025,2356,0.02356,0.0004796345108517526,0.022628771444431525,0.024519001533203355
1163,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.2,hoeffding_h3_0.05,4903,0.04903,0.0006828327694245495,0.047699767672633446,0.05038646603056726
1163,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.2,tango_0.025,87530,0.8753,0.0010447483429036873,0.8732364413237195,0.877341764015688
1163,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.2,tango_0.05,90966,0.90966,0.000906524596467189,0.9078663416801255,0.9114298565996003
1164,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1164,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1164,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.4,hoeffding_h3_0.025,4672,0.04672,0.0006673622824223737,0.04542015631660145,0.048046214766566626
1164,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.4,hoeffding_h3_0.05,8106,0.08106,0.0008630717026991442,0.07937557801964021,0.08276876742496121
1164,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.4,tango_0.025,82713,0.82713,0.0011957673816424329,0.8247718613397169,0.8294691490895527
1164,COMPLETE,0.05,0.15,0.5,1.0,time_interaction,0.4,tango_0.05,86223,0.86223,0.0010899056248134511,0.86007831849308,0.8643606486637089
1165,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1165,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1165,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.0,hoeffding_h3_0.025,69,0.00069,8.303757583166792e-05,0.0005368996170776847,0.0008731591467294953
1165,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.0,hoeffding_h3_0.05,430,0.0043,0.0002069180997399696,0.003903881982834625,0.004725277952221615
1165,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.0,tango_0.025,93235,0.93235,0.0007941881231798923,0.930775842319609,0.933899024467273
1165,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.0,tango_0.05,96694,0.96694,0.000565393990063566,0.9658132174383347,0.9680395921460595
1166,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1166,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1166,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.05,hoeffding_h3_0.025,648,0.00648,0.00025373233140457284,0.005992051138026298,0.006996895441208264
1166,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.05,hoeffding_h3_0.05,1657,0.01657,0.0004036760470971742,0.01578785425175871,0.017380363117993753
1166,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.05,tango_0.025,91734,0.91734,0.0008707888630431602,0.915616154734663,0.9190395936371013
1166,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.05,tango_0.05,95168,0.95168,0.0006781237173259761,0.9503327419477191,0.9530009821506397
1167,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1167,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1167,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.1,hoeffding_h3_0.025,1213,0.01213,0.00034616272329642895,0.011460712216893204,0.012827803359307204
1167,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.1,hoeffding_h3_0.05,2936,0.02936,0.0005338350906412953,0.02832237020997779,0.030425045254995686
1167,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.1,tango_0.025,89964,0.89964,0.0009501992969898473,0.8977610371105751,0.9014957473020386
1167,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.1,tango_0.05,93518,0.93518,0.0007785779832489485,0.93363635293098,0.9366983471979219
1168,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1168,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1168,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.2,hoeffding_h3_0.025,2376,0.02376,0.0004816166774520998,0.02282488058702706,0.024722879935937504
1168,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.2,hoeffding_h3_0.05,4970,0.0497,0.0006872402054594885,0.04836110981577227,0.05106508408691566
1168,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.2,tango_0.025,87186,0.87186,0.001056977485096064,0.8697725737307205,0.8739258321835064
1168,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.2,tango_0.05,90827,0.90827,0.0009127738334330141,0.9064641345501846,0.910052145092595
1169,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1169,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1169,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.4,hoeffding_h3_0.025,4778,0.04778,0.0006745151710673378,0.04646610614272765,0.049120201869001734
1169,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.4,hoeffding_h3_0.05,8172,0.08172,0.0008662669426914547,0.08002929636511875,0.08343501037634868
1169,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.4,tango_0.025,82440,0.8244,0.001203181781776968,0.8220274092169145,0.8267537600130243
1169,COMPLETE,0.05,0.15,0.5,1.0,interaction_fault,0.4,tango_0.05,86013,0.86013,0.00109684266465159,0.8579647837545754,0.8622743057469938
1170,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1170,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1170,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.0,hoeffding_h3_0.025,67,0.00067,8.182610219239335e-05,0.0005192773492450533,0.0008507993568134583
1170,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.0,hoeffding_h3_0.05,425,0.00425,0.00020571673485645256,0.0038562384959879904,0.0046729270825654635
1170,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.0,tango_0.025,93013,0.93013,0.0008061524861960049,0.9285324589403054,0.9317025384686097
1170,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.0,tango_0.05,96495,0.96495,0.0005815625288823208,0.9637915900066093,0.9660813399161713
1171,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1171,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1171,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.05,hoeffding_h3_0.025,692,0.00692,0.0002621471647758182,0.006415543748854064,0.0074533649376754005
1171,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.05,hoeffding_h3_0.05,1802,0.01802,0.00042065757570736796,0.017204527857959638,0.01886359549625905
1171,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.05,tango_0.025,91764,0.91764,0.0008693493567030461,0.9159189672082424,0.9193367635753787
1171,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.05,tango_0.05,95049,0.95049,0.00068599387679483,0.9491273529005293,0.9518264419120568
1172,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1172,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1172,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.1,hoeffding_h3_0.025,1286,0.01286,0.0003562951080214265,0.012170830865650526,0.013577634264258589
1172,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.1,hoeffding_h3_0.05,3111,0.03111,0.0005490188330103076,0.030042559484582388,0.03220474930460983
1172,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.1,tango_0.025,90595,0.90595,0.0009230633645638851,0.9041240360830617,0.9077523793196399
1172,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.1,tango_0.05,93586,0.93586,0.0007747648701380308,0.9343238061199186,0.9373708539380929
1173,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1173,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1173,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.2,hoeffding_h3_0.025,2465,0.02465,0.0004903302713477927,0.023697776099474772,0.02562992912719665
1173,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.2,hoeffding_h3_0.05,5264,0.05264,0.0007061800790166768,0.051263903063349506,0.05404211641208539
1173,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.2,tango_0.025,88201,0.88201,0.0010201390096452544,0.8799944774037147,0.8840033365442379
1173,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.2,tango_0.05,90948,0.90948,0.0009073374763559589,0.9076847537945085,0.9112514550224914
1174,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1174,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1174,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.4,hoeffding_h3_0.025,4549,0.04549,0.0006589435476579158,0.0442066924466592,0.04679975189392163
1174,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.4,hoeffding_h3_0.05,7872,0.07872,0.0008516053170336597,0.0770581194415657,0.08040636326898039
1174,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.4,tango_0.025,84168,0.84168,0.0011543603319587865,0.8394025918943052,0.8439375719179373
1174,COMPLETE,0.05,0.15,1.0,0.0,fault_time,0.4,tango_0.05,86593,0.86593,0.0010774749885728207,0.8638025735041492,0.8680361780553806
1175,COMPLETE,0.05,0.15,1.0,0.0,time_interaction,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1175,COMPLETE,0.05,0.15,1.0,0.0,time_interaction,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
1175,COMPLETE,0.05,0.15,1.0,0.0,time_interaction,0.0,hoeffding_h3_0.025,41,0.00041,6.401811462390937e-05,0.00029423864189358006,0.0005561706314736625
1175,COMPLETE,0.05,0.15,1.0,0.0,time_interaction,0.0,hoeffding_h3_0.05,413,0.00413,0.0002028039225458916,0.0037419520512910914,0.004547227272195098
1175,COMPLETE,0.05,0.15,1.0,0.0,time_interaction,0.0,tango_0.025,93127,0.93127,0.0008000386684404695,0.9296844077464885,0.9328305225980946
1175,COMPLETE,0.05,0.15,1.0,0.0,time_interaction,0.0,tango_0.05,96642,0.96642,0.0005696699360155848,0.9652848530600584,0.9675279880119632
1176,COMPLETE,0.05,0.15,1.0,0.0,time_interaction,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
1176,COMPLETE,0.05,0.15,1.0,0.0,time_interaction,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
